Date,Open,High,Low,Close,Adj Close,Volume,ATR,ATR_2
2018-12-31,363.0,363.0,363.0,363.0,363.0,0,0.0,0.0
2019-01-02,363.0,363.0,363.0,363.0,363.0,0,0.0,0.0
2019-01-03,363.0,363.0,363.0,363.0,363.0,0,0.0,0.0
2019-01-07,363.0,363.0,363.0,363.0,363.0,0,0.0,0.0
2019-01-08,363.0,363.0,363.0,363.0,363.0,0,0.0,0.0
2019-01-09,363.0,363.0,363.0,363.0,363.0,0,0.0,0.0
2019-01-10,363.0,363.0,363.0,363.0,363.0,0,0.0,0.0
2019-01-14,363.0,363.0,363.0,363.0,363.0,0,0.0,0.0
2019-01-15,363.0,363.0,363.0,363.0,363.0,0,0.0,0.0
2019-01-16,363.0,363.0,363.0,363.0,363.0,0,0.0,0.0
2019-01-17,363.0,363.0,363.0,363.0,363.0,0,0.0,0.0
2019-01-22,363.0,363.0,363.0,363.0,363.0,0,0.0,0.0
2019-01-23,363.0,363.0,363.0,363.0,363.0,0,0.0,0.0
2019-01-24,363.0,363.0,363.0,363.0,363.0,0,0.0,0.0
2019-01-28,363.0,363.0,363.0,363.0,363.0,0,0.0,0.0
2019-01-29,363.0,363.0,363.0,363.0,363.0,0,0.0,0.0
2019-01-30,363.0,363.0,363.0,363.0,363.0,0,0.0,0.0
2019-01-31,363.0,363.0,363.0,363.0,363.0,0,0.0,0.0
2019-02-04,363.0,363.0,363.0,363.0,363.0,0,0.0,0.0
2019-02-05,363.0,363.0,363.0,363.0,363.0,0,0.0,0.0
2019-02-06,363.0,363.0,363.0,363.0,363.0,0,0.0,0.0
2019-02-07,363.0,363.0,363.0,363.0,363.0,0,0.0,0.0
2019-02-11,363.0,363.0,363.0,363.0,363.0,0,0.0,0.0
2019-02-12,363.0,363.0,363.0,363.0,363.0,0,0.0,0.0
2019-02-13,363.0,363.0,363.0,363.0,363.0,0,0.0,0.0
2019-02-14,363.0,363.0,363.0,363.0,363.0,0,0.0,0.0
2019-02-19,363.0,363.0,363.0,363.0,363.0,0,0.0,0.0
2019-02-20,363.0,363.0,363.0,363.0,363.0,0,0.0,0.0
2019-02-21,363.0,363.0,363.0,363.0,363.0,0,0.0,0.0
2019-02-25,363.0,363.0,363.0,363.0,363.0,0,0.0,0.0
2019-02-26,363.0,363.0,363.0,363.0,363.0,0,0.0,0.0
2019-02-27,363.0,363.0,363.0,363.0,363.0,0,0.0,0.0
2019-02-28,363.0,363.0,363.0,363.0,363.0,0,0.0,0.0
2019-03-04,363.0,363.0,363.0,363.0,363.0,0,0.0,0.0
2019-03-05,363.0,363.0,363.0,363.0,363.0,0,0.0,0.0
2019-03-06,363.0,363.0,363.0,363.0,363.0,0,0.0,0.0
2019-03-07,363.0,363.0,363.0,363.0,363.0,0,0.0,0.0
2019-03-11,363.0,363.0,363.0,363.0,363.0,0,0.0,0.0
2019-03-12,363.0,363.0,363.0,363.0,363.0,0,0.0,0.0
2019-03-13,363.0,363.0,363.0,363.0,363.0,0,0.0,0.0
2019-03-14,363.0,363.0,363.0,363.0,363.0,0,0.0,0.0
