Date,Open,High,Low,Close,Adj Close,Volume,ATR,ATR_2
2018-12-31,37.43000030517578,37.59000015258789,36.77000045776367,36.90999984741211,34.653167724609375,4600600,0.0,0.0
2019-01-02,36.20000076293945,36.75,36.0,36.52000045776367,34.28701400756836,5273100,0.0,0.0
2019-01-03,35.34000015258789,35.52000045776367,34.27000045776367,34.36000061035156,32.25908660888672,15998000,0.0,0.0
2019-01-04,34.459999084472656,35.029998779296875,34.209999084472656,34.970001220703125,32.831790924072266,14178200,0.0,0.0
2019-01-07,35.0099983215332,35.470001220703125,34.970001220703125,35.22999954223633,33.075889587402344,6850800,0.0,0.0
2019-01-08,35.11000061035156,35.18000030517578,34.63999938964844,34.939998626708984,32.803619384765625,11462600,0.0,0.0
2019-01-09,35.33000183105469,35.959999084472656,35.33000183105469,35.61000061035156,33.43265914916992,11770300,0.0,0.0
2019-01-10,35.459999084472656,36.47999954223633,35.400001525878906,36.41999816894531,34.19313049316406,7894600,0.0,0.0
2019-01-11,36.45000076293945,36.77000045776367,36.2400016784668,36.61000061035156,34.37151336669922,7232700,0.0,0.0
2019-01-14,36.130001068115234,36.189998626708984,35.720001220703125,35.7599983215332,33.573486328125,6146200,0.0,0.0
2019-01-15,36.040000915527344,36.22999954223633,35.79999923706055,36.040000915527344,33.83636474609375,10165800,0.0,0.0
2019-01-16,35.900001525878906,36.029998779296875,35.63999938964844,35.63999938964844,33.460819244384766,8727400,0.0,0.0
2019-01-17,34.91999816894531,36.54999923706055,34.83000183105469,36.290000915527344,34.07107925415039,21916900,0.0,0.0
2019-01-18,36.2400016784668,37.0099983215332,36.15999984741211,36.84000015258789,34.58744812011719,12905900,0.9178567613874163,0.06556119724195832
2019-01-22,36.5,36.7599983215332,36.099998474121094,36.369998931884766,34.14618682861328,13381700,0.9051528268930864,0.06178567847427058
2019-01-23,36.529998779296875,36.7400016784668,36.2400016784668,36.4900016784668,34.258853912353516,13918600,0.8762133392578659,0.059439521985767
2019-01-24,36.880001068115234,37.63999938964844,36.779998779296875,37.63999938964844,35.33853530883789,14094100,0.8957693658238498,0.05659070088435392
2019-01-25,38.0,38.2599983215332,37.880001068115234,38.13999938964844,35.807960510253906,16763700,0.8760714776853439,0.053955499973936207
2019-01-28,36.91999816894531,37.65999984741211,36.900001525878906,37.439998626708984,35.150760650634766,14086500,0.9020662195485001,0.05195830296602335
2019-01-29,37.290000915527344,37.290000915527344,36.29999923706055,36.33000183105469,34.10863494873047,10100800,0.9190614459842099,0.049460940356715236
2019-01-30,36.810001373291016,37.45000076293945,36.290000915527344,37.380001068115234,35.09443283081055,9281600,0.9362713318004884,0.0471572936038269
2019-01-31,37.310001373291016,38.099998474121094,37.310001373291016,37.619998931884766,35.319759368896484,7633400,0.9258231724454591,0.044535212586055646
2019-02-01,37.75,37.869998931884766,37.439998626708984,37.56999969482422,35.27280807495117,6438300,0.8904072533547678,0.04388383447924391
2019-02-04,37.5,38.0099983215332,37.380001068115234,37.939998626708984,35.62018966674805,7283800,0.8718065390735678,0.04207789732224078
2019-02-05,37.91999816894531,38.27000045776367,37.880001068115234,38.25,35.91123962402344,7314000,0.8373917426860584,0.04153053296975996
2019-02-06,38.41999816894531,38.81999969482422,38.310001373291016,38.7400016784668,36.37127685546875,8795200,0.818292310695927,0.03992831147121507
2019-02-07,38.369998931884766,38.459999084472656,37.83000183105469,38.119998931884766,35.789180755615234,7916200,0.8248428490327971,0.03754418481876186
2019-02-08,37.709999084472656,37.91999816894531,37.5,37.790000915527344,35.47936248779297,7147200,0.8102111406650806,0.0359075793579729
2019-02-11,37.91999816894531,38.290000915527344,37.83000183105469,38.290000915527344,35.94879150390625,8860700,0.7880532020461463,0.034925462162327295
2019-02-12,38.63999938964844,38.77000045776367,38.439998626708984,38.63999938964844,36.27738952636719,8831200,0.7660493692025879,0.034002488639558084
2019-02-13,38.369998931884766,38.47999954223633,38.04999923706055,38.130001068115234,35.79857635498047,7155600,0.753474425158681,0.032471949739868715
2019-02-14,37.91999816894531,38.209999084472656,37.7599983215332,38.060001373291016,35.732852935791016,7782800,0.7317977350001648,0.03170085976977211
2019-02-15,37.90999984741211,38.279998779296875,37.869998931884766,38.09000015258789,35.761024475097656,6257600,0.708812171601018,0.031078338600441735
2019-02-19,38.220001220703125,38.65999984741211,38.099998474121094,38.459999084472656,36.108394622802734,8105700,0.6988969946883895,0.029566684194169357
2019-02-20,38.93000030517578,39.5099983215332,38.88999938964844,39.0,36.61537551879883,7178600,0.7239757262864008,0.02924611615158664
2019-02-21,39.06999969482422,39.18000030517578,38.79999923706055,38.97999954223633,36.59659957885742,4607300,0.6994061078456032,0.028912080600815997
2019-02-22,39.119998931884766,39.40999984741211,39.08000183105469,39.38999938964844,36.98153305053711,5117800,0.6801628362263302,0.02822145138784864
2019-02-25,39.869998931884766,39.91999816894531,39.47999954223633,39.58000183105469,37.159915924072266,5101500,0.6694368321599405,0.026971776579173
2019-02-26,39.40999984741211,39.66999816894531,39.380001068115234,39.599998474121094,37.178688049316406,5587300,0.6423339942078075,0.026981138105813006
2019-02-27,39.5099983215332,39.59000015258789,39.060001373291016,39.45000076293945,37.037864685058594,8194900,0.6350242161093982,0.025576040962427025
2019-02-28,39.119998931884766,39.290000915527344,39.0,39.04999923706055,36.66231918334961,5705100,0.6218082551686878,0.02469317810373298
2019-03-01,39.36000061035156,39.52000045776367,39.20000076293945,39.38999938964844,36.98153305053711,5299200,0.6109648955640047,0.023703905353800844
2019-03-04,39.33000183105469,39.33000183105469,38.709999084472656,39.150001525878906,36.75621032714844,7081100,0.6158959962505602,0.022362990734711895
2019-03-05,38.95000076293945,39.22999954223633,38.65999984741211,39.02000045776367,36.6341552734375,7192400,0.6126176890058216,0.020999799056856665
2019-03-06,39.060001373291016,39.220001220703125,38.779998779296875,38.790000915527344,36.4182243347168,4433400,0.6002880284629951,0.02038050344871165
2019-03-07,38.77000045776367,38.880001068115234,38.369998931884766,38.630001068115234,36.268001556396484,4231300,0.5938390361606718,0.01938539550968391
2019-03-08,37.95000076293945,38.380001068115234,37.939998626708984,38.20000076293945,35.864295959472656,5066200,0.6007078508210703,0.018491354020449234
2019-03-11,38.22999954223633,38.689998626708984,38.20000076293945,38.63999938964844,36.27738952636719,6005400,0.5927999946031032,0.01773538989170051
2019-03-12,39.04999923706055,39.16999816894531,38.86000061035156,38.900001525878906,36.52149200439453,5580200,0.5883141935098012,0.0167889906918149
2019-03-13,39.220001220703125,39.439998626708984,39.02000045776367,39.209999084472656,36.812538146972656,6086400,0.5848629726041067,0.015836292849949158
2019-03-14,39.0,39.04999923706055,38.7400016784668,38.81999969482422,36.446380615234375,4935000,0.5766582892756604,0.015291177884127522
2019-03-15,39.40999984741211,40.06999969482422,39.40999984741211,39.650001525878906,37.22563552856445,8871300,0.6247541257559703,0.017634367783854837
2019-03-18,39.86000061035156,39.97999954223633,39.63999938964844,39.849998474121094,37.41340637207031,6290900,0.6044145562439647,0.017827596478722754
2019-03-19,39.97999954223633,40.08000183105469,39.599998474121094,39.7599983215332,37.32891082763672,8033600,0.5955280420075096,0.017188947747132203
2019-03-20,39.77000045776367,40.150001525878906,39.63999938964844,39.849998474121094,37.41340637207031,5394000,0.589419048737721,0.01639752242732195
2019-03-21,40.25,41.2400016784668,40.220001220703125,41.040000915527344,38.530643463134766,6509600,0.6466036312811483,0.019310883864186616
2019-03-22,40.84000015258789,41.02000045776367,40.34000015258789,40.43000030517578,37.95793914794922,6759100,0.6504177121138843,0.01820396936194015
2019-03-25,40.0,40.459999084472656,39.77000045776367,39.91999816894531,37.479122161865234,4901800,0.6532449202992486,0.017105629277899017
2019-03-26,40.11000061035156,40.630001068115234,40.06999969482422,40.400001525878906,37.929779052734375,5573500,0.6572990616471539,0.01617338014004232
2019-03-27,40.189998626708984,40.2599983215332,39.79999923706055,40.20000076293945,37.74200439453125,7660300,0.6532064350165258,0.015310469175084164
2019-03-28,40.2400016784668,40.540000915527344,40.20000076293945,40.34000015258789,37.873443603515625,6632700,0.6308345577001947,0.015814855470887516
2019-03-29,40.81999969482422,41.04999923706055,40.599998474121094,40.959999084472656,38.45553207397461,6116300,0.6364891667553705,0.015089123584050965
2019-04-01,41.08000183105469,41.369998931884766,40.7400016784668,41.369998931884766,38.8404655456543,6834200,0.6360254586598418,0.014044451049156513
2019-04-02,41.18000030517578,41.36000061035156,41.0,41.27000045776367,38.746585845947266,5580200,0.6170235638901935,0.014398554172048784
2019-04-03,41.599998474121094,41.959999084472656,41.5099983215332,41.790000915527344,39.23478698730469,6821100,0.62223606837725,0.013742407765977904
2019-04-04,41.72999954223633,42.18000030517578,41.650001525878906,42.040000915527344,39.46949768066406,7610300,0.6156476905857946,0.013231405624940582
2019-04-05,42.34000015258789,42.34000015258789,42.060001373291016,42.22999954223633,39.64788055419922,4430600,0.5931013724768484,0.013896756516655272
2019-04-08,42.2400016784668,42.4900016784668,42.08000183105469,42.38999938964844,39.798099517822266,6830300,0.5800226921150813,0.013838322505591829
2019-04-09,42.2400016784668,42.29999923706055,42.029998779296875,42.209999084472656,39.62910079956055,5049900,0.5643068291319728,0.013972432539700158
2019-04-10,42.2599983215332,42.5,42.18000030517578,42.369998931884766,39.779319763183594,4040200,0.5468563195385618,0.014220866614965216
2019-04-11,42.09000015258789,42.20000076293945,41.95000076293945,42.099998474121094,39.52582931518555,5172200,0.5377950230676155,0.013852325890392439
2019-04-12,42.470001220703125,42.650001525878906,42.279998779296875,42.58000183105469,39.97648239135742,6555700,0.5386670251169153,0.012925159901742965
2019-04-15,42.58000183105469,42.77000045776367,42.459999084472656,42.61000061035156,40.0046501159668,5274400,0.5223337642722082,0.01316859568338326
2019-04-16,42.83000183105469,43.08000183105469,42.75,43.0099983215332,40.380191802978516,6639100,0.5185957254458452,0.012494984479310385
2019-04-17,43.900001525878906,44.459999084472656,43.86000061035156,44.38999938964844,41.675811767578125,15795700,0.5851246566953886,0.0163545521057556
2019-04-18,44.060001373291016,45.63999938964844,44.0,45.400001525878906,42.62405776977539,16569800,0.6604728519063207,0.020568383756125345
2019-04-22,44.790000915527344,45.15999984741211,44.59000015258789,45.150001525878906,42.38934326171875,10872000,0.671153460576656,0.019862114107140345
2019-04-23,45.150001525878906,45.41999816894531,45.060001373291016,45.41999816894531,42.64282989501953,11437500,0.6489279845107732,0.020030925675621956
2019-04-24,45.08000183105469,45.59000015258789,44.939998626708984,45.40999984741211,42.633445739746094,10776800,0.6490046660370684,0.01860562252209862
2019-04-25,44.93000030517578,45.040000915527344,44.43000030517578,44.47999954223633,41.760311126708984,10149800,0.6726471571941585,0.01896539885316944
2019-04-26,43.650001525878906,44.0,43.31999969482422,43.939998626708984,41.253326416015625,12745000,0.7074580636382979,0.020097220823953012
2019-04-29,43.849998474121094,43.91999816894531,43.58000183105469,43.83000183105469,41.15005111694336,9272100,0.6826394016394407,0.020434466622160453
2019-04-30,43.400001525878906,43.939998626708984,43.2599983215332,43.81999969482422,41.140663146972656,11863900,0.6824508947491793,0.018988326641310522
2019-05-01,44.290000915527344,44.560001373291016,43.81999969482422,43.81999969482422,41.140663146972656,7319000,0.6865616650147234,0.017925644043041488
2019-05-02,43.86000061035156,44.470001220703125,43.75,44.400001525878906,41.68519973754883,10717200,0.6889502047067521,0.016815850875112
2019-05-03,44.93000030517578,45.13999938964844,44.560001373291016,44.709999084472656,41.97624588012695,5479900,0.6925964660683792,0.01587516590986308
2019-05-06,43.31999969482422,43.81999969482422,43.209999084472656,43.7599983215332,41.08433151245117,10756400,0.750268147063495,0.018860631273095417
2019-05-07,43.83000183105469,44.04999923706055,43.290000915527344,43.7599983215332,41.08433151245117,10225200,0.750963159525617,0.017563087072311603
2019-05-08,43.52000045776367,44.0,43.459999084472656,43.70000076293945,41.02800369262695,8112600,0.7358944278114546,0.017384918832443797
2019-05-09,42.91999816894531,43.29999923706055,42.279998779296875,43.25,40.60551834106445,11229400,0.7847592532279635,0.01963348358844844
2019-05-10,42.86000061035156,43.09000015258789,42.189998626708984,42.83000183105469,40.21120071411133,8313900,0.8044194046610386,0.0196353884344932
2019-05-13,41.369998931884766,41.5099983215332,40.7400016784668,40.9900016784668,38.483707427978516,11046000,0.896246600941528,0.02479194613777864
2019-05-14,41.59000015258789,42.08000183105469,41.400001525878906,41.970001220703125,39.40378189086914,7107800,0.9100861403448396,0.024009631371030994
2019-05-15,41.54999923706055,42.33000183105469,41.459999084472656,41.970001220703125,39.40378189086914,5347700,0.9072230407903533,0.02249916481270637
2019-05-16,41.630001068115234,41.63999938964844,41.220001220703125,41.529998779296875,38.99068069458008,9214700,0.8959928235910424,0.021694239983178126
2019-05-17,40.38999938964844,40.95000076293945,40.09000015258789,40.25,37.7889518737793,11271000,0.9348503809566097,0.02292019122477735
2019-05-20,39.25,39.29999923706055,38.52000045776367,38.65999984741211,36.296165466308594,13979700,0.9916467496194467,0.025339918184638755
2019-05-21,39.150001525878906,39.34000015258789,38.65999984741211,39.29999923706055,36.897037506103516,11806400,0.969386289302042,0.025119956908407754
2019-05-22,39.20000076293945,39.38999938964844,38.88999938964844,38.900001525878906,36.52149200439453,12217600,0.9358586972090389,0.02572050227873599
2019-05-23,37.97999954223633,38.18000030517578,37.40999984741211,38.06999969482422,35.742244720458984,14708800,0.9754403387274502,0.026710583652998506
2019-05-24,38.41999816894531,38.7400016784668,38.20000076293945,38.20000076293945,35.864295959472656,10540700,0.953623313364245,0.026361043775156127
2019-05-28,38.130001068115234,38.20000076293945,37.650001525878906,37.650001525878906,35.347923278808594,12484600,0.9247930221996951,0.026537418588684254
2019-05-29,37.459999084472656,37.75,37.18000030517578,37.689998626708984,35.385475158691406,13043000,0.8994506416728754,0.0264520587271225
2019-05-30,37.95000076293945,38.369998931884766,37.84000015258789,38.040000915527344,35.71407699584961,7351600,0.8837756176373687,0.025682270534864233
2019-05-31,38.27000045776367,38.970001220703125,38.25,38.349998474121094,36.00511932373047,9302700,0.8870773810329695,0.024083662882059705
2019-06-03,38.959999084472656,39.09000015258789,38.65999984741211,38.81999969482422,36.446380615234375,9618300,0.8765719737068143,0.023113787485209387
2019-06-04,38.63999938964844,39.099998474121094,38.41999816894531,39.060001373291016,36.67171096801758,6985600,0.8625311402403119,0.022465719341016033
2019-06-05,39.2400016784668,39.2599983215332,38.099998474121094,38.22999954223633,35.892459869384766,8219800,0.8837789050382974,0.022378722587942428
2019-06-06,38.18000030517578,38.59000015258789,37.91999816894531,38.439998626708984,36.08961486816406,6234000,0.8685091249386031,0.021870940981638987
2019-06-07,38.7400016784668,39.0,38.560001373291016,38.81999969482422,36.446380615234375,4456900,0.8464728569637755,0.021882750052581033
2019-06-10,39.4900016784668,40.130001068115234,39.45000076293945,39.619998931884766,37.197471618652344,8351800,0.8795820367014355,0.02268463788722953
2019-06-11,40.470001220703125,40.599998474121094,39.939998626708984,39.959999084472656,37.51667785644531,6100600,0.8867547156682135,0.02157664082148299
2019-06-12,40.0,40.189998626708984,39.45000076293945,39.459999084472656,37.04724884033203,6163200,0.8762720833897362,0.02078421163983973
2019-06-13,39.619998931884766,39.619998931884766,39.029998779296875,39.45000076293945,37.037864685058594,6646800,0.8558240883324615,0.020760196169656513
2019-06-14,38.630001068115234,38.70000076293945,37.83000183105469,37.84000015258789,35.526302337646484,11281500,0.9104080057290547,0.023176176257294845
2019-06-17,37.91999816894531,38.04999923706055,37.65999984741211,37.65999984741211,35.3573112487793,6500700,0.8732359617232962,0.024175881096470817
2019-06-18,38.27000045776367,39.41999816894531,38.220001220703125,39.209999084472656,36.812538146972656,12303200,0.9365761302811466,0.026973330200855072
2019-06-19,39.939998626708984,39.959999084472656,39.29999923706055,39.400001525878906,36.99092102050781,10217600,0.9232492638324933,0.02599858278998352
2019-06-20,40.45000076293945,40.720001220703125,40.13999938964844,40.5099983215332,38.033050537109375,10400000,0.9515885803319023,0.026165778054942485
2019-06-21,40.52000045776367,40.70000076293945,40.41999816894531,40.52000045776367,38.04243850708008,12766200,0.9036181527363479,0.02772325302212905
2019-06-24,39.560001373291016,40.06999969482422,39.439998626708984,39.97999954223633,38.75590896606445,6571000,0.9162169869019436,0.026642937389519526
2019-06-25,39.52000045776367,39.52000045776367,38.90999984741211,38.91999816894531,37.728355407714844,6790500,0.927201466039249,0.025524476085789945
2019-06-26,39.380001068115234,39.380001068115234,38.97999954223633,39.08000183105469,37.883460998535156,9133300,0.8938301398342972,0.026084965380015795
2019-06-27,39.58000183105469,39.7599983215332,39.290000915527344,39.59000015258789,38.377845764160156,11375200,0.8785563077374556,0.025312741574074777
2019-06-28,39.72999954223633,39.72999954223633,39.119998931884766,39.16999816894531,37.970706939697266,7040000,0.8593737579241775,0.024874870734017875
2019-07-01,41.540000915527344,41.900001525878906,41.150001525878906,41.380001068115234,40.113040924072266,11046800,0.9929901578534215,0.03264212281939117
2019-07-02,41.189998626708984,41.310001373291016,40.7400016784668,40.79999923706055,39.55079650878906,4445600,0.9677765315530654,0.032111515925174375
2019-07-03,40.349998474121094,40.369998931884766,40.0099983215332,40.33000183105469,39.095191955566406,3125000,0.9550782732655139,0.03072485466534417
2019-07-05,39.869998931884766,40.099998474121094,39.63999938964844,39.93000030517578,38.707435607910156,3149300,0.9361442852755665,0.02988264990281583
2019-07-08,39.56999969482422,39.689998626708984,39.2400016784668,39.31999969482422,38.11611557006836,6772300,0.9185624525208106,0.029004020106525835
2019-07-09,39.650001525878906,40.0099983215332,39.41999816894531,39.66999816894531,38.45539093017578,6577000,0.9022364649628231,0.02809844635305881
2019-07-10,40.83000183105469,41.13999938964844,40.54999923706055,40.709999084472656,39.46355438232422,7945000,0.9427910903728447,0.02898817342855616
2019-07-11,41.13999938964844,41.189998626708984,40.83000183105469,40.900001525878906,39.64773941040039,6126600,0.9097345512202363,0.029278770980274177
2019-07-12,41.11000061035156,41.27000045776367,40.81999969482422,41.22999954223633,39.96763229370117,4695800,0.8768964234858946,0.029533010748421858
2019-07-15,41.75,41.93000030517578,41.65999984741211,41.81999969482422,40.53956985473633,5784300,0.8642610191611488,0.028326038861016423
2019-07-16,41.79999923706055,41.95000076293945,41.56999969482422,41.77000045776367,40.49109649658203,6529500,0.8296710226578693,0.02877346440689236
2019-07-17,41.68000030517578,41.90999984741211,41.52000045776367,41.630001068115234,40.35538864135742,5514600,0.7982659060143386,0.02896143956665224
2019-07-18,42.52000045776367,43.22999954223633,42.310001373291016,43.189998626708984,41.86762237548828,11257600,0.855532518021964,0.030983237598150325
2019-07-19,43.08000183105469,44.02000045776367,43.06999969482422,43.83000183105469,42.48802947998047,11438800,0.8622802498017846,0.029252130039698208
2019-07-22,44.20000076293945,44.880001068115234,44.130001068115234,44.599998474121094,43.23445129394531,10035800,0.8756887488916962,0.02812044211471345
